,total_item_quantity,pct_funded_1mo,school_kipp,total_price_excluding_optional_support
7069,38.0,1.0,0,677.98
7070,7.0,0.0,0,202.48
7071,12.0,0.3365683102963762,0,306.03
7072,1.0,1.0,0,410.62
7073,6.0,1.0,0,134.48
7074,9.0,1.0,0,218.14
7075,1.0,0.0,0,447.99
7076,7.0,0.2635822376581493,0,241.86
7077,10.0,1.0,0,360.45
7078,36.0,1.0,0,382.73
7079,100.0,0.15159621901194936,0,841.05
7080,28.0,0.013900017988258573,0,611.51
7081,1.0,0.0,0,282.74
7082,6.0,0.0,0,214.6
7083,1.0,1.0,0,397.24
7084,7.0,0.9999999999999998,0,135.08
7085,16.0,0.39674601586984065,0,149.97
7086,4.0,0.40718562874251496,0,208.75
7087,27.0,0.7537107632411387,0,246.58
7088,71.0,1.0,0,753.81
7089,68.0,0.07857274912183398,0,540.9
7090,45.0,1.0,0,509.97
7091,6.0,1.0,0,139.56
7092,2.0,1.0,0,406.65
7093,61.0,1.0,0,314.47
7094,13.0,1.0,0,313.26
7095,36.0,0.0,0,235.01
7096,16.0,0.0,0,159.76
7097,1.0,0.10445628965114671,0,650.99
7098,1.0,0.9999999999999998,0,140.52
7099,12.0,0.06015978438733276,0,415.56
7100,90.0,0.0897268082590888,0,473.66
7101,18.0,1.0000000000000002,0,133.79
7102,2.0,1.0,0,445.97
7103,1.0,1.0,0,482.9
7104,5.0,1.0,0,160.39
7105,12.0,0.0,0,339.58
7106,2.0,0.3931590903768238,0,853.98
7107,12.0,1.0,0,169.79
7108,3.0,1.0,0,220.99
7109,40.0,1.0,0,585.2
7110,10.0,0.0,0,357.56
7111,2.0,0.0729671356021248,0,342.62
7112,39.0,1.0,0,433.07
7113,2.0,1.0,0,146.85
7114,110.0,0.1488561579442181,1,542.47
7115,1.0,0.0,0,549.49
7116,6.0,0.9975095279423419,0,265.01
7117,1.0,0.0,0,549.49
7118,28.0,0.025420940873882227,0,334.37
7119,3.0,1.0,0,384.7
7120,80.0,0.0,0,131.5
7121,2.0,0.9999999999999998,0,167.83
7122,6.0,0.0,0,197.41
7123,3.0,1.0,0,140.31
7124,2.0,0.0,0,270.35
7125,4.0,0.2404671934043284,0,727.75
7126,5.0,0.11390437392795884,0,186.56
7127,5.0,1.0,0,148.81
7128,2.0,0.0,0,156.89
7129,1.0,0.6000212811236433,0,4699.0
7130,4.0,0.0,0,179.68
7131,35.0,0.0,0,356.24
7132,2.0,1.0,0,138.94
7133,1.0,0.0,0,234.61
7134,8.0,1.0,0,271.56
7135,2.0,1.0,0,590.08
7136,1.0,1.0,0,243.98
7137,3.0,0.0,0,332.98
7138,1.0,0.8260941851282264,0,481.18
7139,5.0,1.0,0,1039.92
7140,9.0,1.0,0,340.5
7141,1.0,1.0,0,333.48
7142,45.0,0.057376219244658945,0,296.29
7143,4.0,1.0,0,233.48
7144,8.0,0.0,0,1387.73
7145,9.0,0.09615167077667926,0,442.01
7146,2.0,0.022931139138058946,0,741.35
7147,19.0,1.0,0,240.51
7148,1.0,1.0,0,478.44
7149,1.0,1.0,0,752.49
7150,3.0,1.0,0,540.97
7151,1.0,0.0,0,514.66
7152,52.0,0.8194651669918513,0,435.65
7153,5.0,0.0,0,2468.84
7154,46.0,0.0,0,593.69
7155,2.0,1.0,0,819.67
7156,1.0,0.0,0,378.83
7157,4.0,0.0,0,234.65
7158,64.0,1.0,0,287.75
7159,76.0,1.0,0,625.09
7160,2.0,0.0,0,310.94
7161,1.0,0.0,0,333.48
7162,9.0,0.14748890681726504,0,396.64
7163,3.0,1.0,0,813.37
7164,1.0,1.0,0,376.94
7165,1.0,0.0,0,434.98
7166,2.0,1.0,0,583.99
7167,16.0,1.0,0,239.5
7168,54.0,0.0,0,367.77
7169,4.0,0.0,0,640.81
7170,10.0,1.0,0,223.94
7171,2.0,1.0,0,590.08
7172,24.0,1.0,0,272.87
7173,56.0,1.0,0,421.79
7174,8.0,1.0,0,334.44
7175,30.0,0.4218202616715521,0,279.74
7176,25.0,1.0,0,201.61
7177,27.0,0.06223469314339161,0,277.98
7178,1.0,0.34952512336180824,0,376.94
7179,2.0,1.0,0,583.99
7180,1.0,1.0,0,397.24
7181,9.0,1.0,0,1254.6
7182,30.0,1.0,0,362.21
7183,1.0,1.0,0,498.74
7184,2.0,0.9979087940712478,0,272.57
7185,5.0,1.0,0,290.32
7186,25.0,0.0,0,182.0
7187,7.0,0.18714222809335096,0,227.1
7188,25.0,0.0,0,422.8
7189,1.0,0.01442952450472779,0,589.07
7190,1.0,1.0,0,430.94
7191,2.0,0.0,0,711.88
7192,153.0,0.0,0,1273.08
7193,2.0,0.0,0,287.19
7194,12.0,0.0,0,346.38
7195,6.0,0.36940066362505186,0,192.88
7196,36.0,0.11272312548073099,0,377.03
7197,6.0,1.0,0,423.77
7198,1.0,1.0,0,681.44
7199,65.0,0.0,0,620.99
7200,8.0,0.0,0,390.93
7201,2.0,1.0,0,406.65
7202,31.0,1.0,0,265.96
7203,1.0,0.0,0,238.08
7204,11.0,0.0,0,705.95
7205,60.0,0.1632968343451865,0,1475.84
7206,1.0,0.0,0,467.99
7207,1.0,1.0,0,294.74
7208,43.0,1.0,0,434.05
7209,5.0,1.0,0,348.3
7210,22.0,0.0,0,354.58
7211,2.0,0.24883486732710366,0,853.98
7212,4.0,1.0,0,168.61
7213,5.0,1.0,0,1051.92
7214,13.0,1.0,0,715.49
7215,2.0,1.0,0,261.85
7216,8.0,0.04187398394009557,0,405.98
7217,1.0,0.9999999999999999,0,506.04
7218,1.0,1.0000000000000002,0,243.98
7219,7.0,1.0,0,140.37
7220,114.0,0.19209659714599342,0,309.74
7221,21.0,0.0,0,223.3
7222,2.0,0.0,0,781.92
7223,26.0,0.24529451373969924,0,311.87
7224,3.0,0.0,0,492.51
7225,21.0,0.08149568552253117,0,156.45
7226,36.0,0.0,0,774.44
7227,2.0,0.0,0,156.82
7228,1.0,1.0,0,396.22
7229,4.0,0.0,0,696.35
7230,35.0,0.19509731913330886,0,435.68
7231,2.0,0.07040736875238143,0,603.63
7232,18.0,0.0,0,511.94
7233,1.0,1.0,0,376.94
7234,9.0,1.0,0,434.01
7235,3.0,1.0,0,407.76
7236,3.0,1.0,0,242.62
7237,2.0,0.7776082718874481,0,235.98
7238,15.0,1.0,0,469.01
7239,4.0,1.0,0,363.1
7240,6.0,0.0,0,3287.66
7241,31.0,0.17774617845716317,0,478.21
7242,4.0,0.30028969123154103,0,141.53
7243,1.0,0.2233889606726237,0,549.49
7244,15.0,0.06992431720960843,0,303.9
7245,1.0,0.0,0,231.98
7246,194.0,0.0,0,787.0
7247,3.0,1.0,0,697.87
7248,1.0,0.0,0,243.09
7249,10.0,1.0,0,169.51
7250,1.0,0.0,0,202.5
7251,2.0,0.0,0,752.48
7252,1.0,1.0,0,447.99
7253,3.0,0.10793541144978844,0,463.24
7254,30.0,0.08235955273918183,0,516.03
7255,8.0,0.0,0,251.3
7256,50.0,1.0,0,854.17
7257,15.0,0.019103699375196657,0,222.47
7258,31.0,0.9953078344945258,0,210.99
7259,19.0,0.33133751208407397,0,320.67
7260,4.0,0.0,0,853.96
7261,7.0,1.0,0,305.76
7262,30.0,0.0,0,309.7
7263,5.0,0.19497201578126436,0,217.98
7264,1.0,1.0,0,498.74
7265,4.0,0.0,0,247.17
7266,2.0,0.0,0,711.88
7267,28.0,0.0,0,388.83
7268,22.0,0.056872672123469456,0,448.37
7269,19.0,1.0,0,132.03
7270,8.0,0.594881023795241,0,150.03
7271,44.0,0.0992166866881729,0,2222.61
7272,4.0,0.0,0,238.03
7273,30.0,1.0,0,363.43
7274,48.0,0.0,0,385.6
7275,8.0,0.0,0,184.2
7276,16.0,0.0,0,264.97
7277,6.0,0.030378842030021443,0,139.9
7278,3.0,1.0,0,192.51
7279,8.0,1.0,0,325.6
7280,2.0,0.07298291016395511,0,633.71
7281,62.0,0.7537752210143396,0,236.41
7282,1.0,0.10248866595929391,0,414.68
7283,1.0,1.0,0,447.99
7284,26.0,1.0,0,635.22
7285,12.0,1.0,0,140.71
7286,1.0,0.40973359772394174,0,231.98
7287,11.0,0.0,0,666.39
7288,1.0,1.0,0,579.94
7289,13.0,1.0,0,173.57
7290,3.0,1.0,0,332.98
7291,4.0,0.0,0,955.46
7292,32.0,0.0,0,360.04
7293,38.0,1.0,0,249.51
7294,67.0,0.0,0,369.18
7295,1.0,1.0,0,397.24
7296,7.0,0.3899850416696346,0,280.78
7297,3.0,1.0,0,535.69
7298,5.0,1.0,0,132.46
7299,1.0,1.0,0,185.25
7300,7.0,0.05060005714829984,0,839.92
7301,1.0,0.0,0,191.38
7302,20.0,0.005186405515894808,0,3277.8
7303,15.0,1.0,0,766.99
7304,3.0,0.0,0,425.74
7305,6.0,0.059300394870864664,0,716.69
7306,25.0,0.0,0,316.95
7307,8.0,1.0,1,420.7
7308,1.0,1.0,0,377.12
7309,3.0,1.0,0,1259.97
7310,11.0,0.0,0,213.06
7311,1.0,0.0,0,230.96
7312,1.0,1.0,0,410.62
7313,17.0,0.025397015103754278,0,2008.11
7314,6.0,1.0,0,320.46
7315,22.0,1.0,0,203.54
7316,110.0,1.0,0,294.61
7317,1.0,0.0,0,346.49
7318,2.0,1.0,0,711.88
7319,35.0,0.0,0,215.44
7320,1.0,1.0,0,650.99
7321,10.0,0.11423335369578497,0,818.5
7322,3.0,0.197179177878816,0,323.31
7323,13.0,0.0,0,434.87
7324,132.0,1.0,0,983.98
7325,41.0,0.0,0,299.07
7326,1.0,0.0,0,782.94
7327,2.0,0.10531532647751207,0,403.55
7328,8.0,0.0,0,793.72
7329,2.0,0.16648828635985252,0,252.27
7330,2.0,1.0,0,793.08
7331,26.0,0.0,0,580.52
7332,9.0,1.0,0,172.9
7333,1.0,1.0,0,333.48
7334,5.0,0.035539079050061324,0,358.76
7335,9.0,1.0,0,398.72
7336,1.0,1.0,0,650.99
7337,21.0,1.0000000000000002,0,154.48
7338,3.0,0.07680845507473462,0,650.97
7339,28.0,0.0,0,277.82
7340,1.0,0.3870940316272743,0,470.48
7341,2.0,1.0,0,548.47
7342,12.0,0.0,0,149.37
7343,3.0,0.0,0,247.66
7344,32.0,0.0,0,350.68
7345,8.0,0.0,0,254.61
7346,4.0,0.9999999999999998,0,271.41
7347,5.0,0.2801397402939819,0,151.71
7348,2.0,0.0,0,250.19
7349,2.0,1.0,0,728.63
7350,1.0,1.0,0,1364.53
7351,22.0,1.0,0,588.49
7352,50.0,1.0,0,331.97
7353,27.0,0.13450984612073602,0,371.72
7354,24.0,0.10299573619801762,0,180.59
7355,2.0,1.0,0,1182.84
7356,8.0,1.0,0,143.19
7357,5.0,0.0,0,570.33
7358,1.0,0.0,0,617.07
7359,1.0,0.0,0,753.48
7360,3.0,1.0,0,630.66
7361,12.0,0.9999999999999998,0,302.67
7362,2.0,1.0,0,499.73
7363,27.0,0.08365812369591749,0,508.02
7364,60.0,0.0,0,751.36
7365,100.0,0.3203069015789864,0,809.38
7366,21.0,1.0,0,730.82
7367,14.0,0.49592872760171897,0,795.82
7368,4.0,0.0,0,589.3
7369,7.0,0.20500699435627803,0,414.62
7370,1.0,1.0,0,1259.99
7371,10.0,1.0,0,380.26
7372,7.0,1.0,0,336.42
7373,30.0,1.0,0,231.9
7374,20.0,1.0,0,212.5
7375,9.0,0.019965705963873814,0,425.73
7376,71.0,0.3593096939463395,0,741.7
7377,40.0,1.0,0,227.13
7378,4.0,0.0,0,416.62
7379,28.0,0.0,0,433.61
7380,2.0,0.0,0,413.16
7381,1.0,1.0,0,752.49
7382,12.0,0.0,0,432.93
7383,32.0,0.0,0,384.64
7384,5.0,0.3404924044002095,0,171.81
7385,3.0,0.0,0,578.65
7386,1.0,1.0,0,928.87
7387,3.0,0.0,0,539.32
7388,11.0,1.0,0,255.22
7389,1.0,0.27397096743386495,0,418.84
7390,2.0,0.0038570326562098224,0,661.13
7391,2.0,0.2668592239105865,0,637.04
7392,3.0,1.0,0,330.12
7393,1.0,0.0,0,650.99
7394,30.0,0.10439438972267936,0,407.11
7395,9.0,0.127420998980632,0,333.54
7396,17.0,1.0,0,186.59
7397,4.0,0.0,0,417.59
7398,3.0,1.0,0,182.22
7399,3.0,1.0,0,288.7
7400,30.0,0.0,0,156.62
7401,4.0,1.0,0,823.27
7402,11.0,1.0,1,432.22
7403,10.0,0.0,0,398.95
7404,13.0,0.0,0,469.5
7405,51.0,1.0,0,360.96
7406,3.0,1.0,0,422.59
7407,30.0,0.0,0,345.28
7408,1.0,1.0,0,434.98
7409,5.0,1.0,0,430.92
7410,5.0,0.0,0,434.38
7411,54.0,0.0,0,349.11
7412,3.0,1.0,0,292.86
7413,1.0,0.013314744905152023,0,638.39
7414,10.0,0.0,0,338.14
7415,3.0,1.0,0,168.66
7416,2.0,0.0,0,241.63
7417,3.0,0.0744125783520678,0,285.57
7418,26.0,0.47343370240345667,0,296.24
7419,21.0,0.7257382462642245,0,841.86
7420,11.0,0.009841835907648843,0,431.83
7421,37.0,1.0,0,289.95
7422,16.0,1.0,0,599.54
7423,1.0,1.0,0,228.88
7424,2.0,0.09099512266142534,0,549.48
7425,2.0,0.006608152127436271,0,1286.29
7426,6.0,0.06416934668055745,0,662.31
7427,1.0,1.0,0,384.24
7428,1.0,0.062144345473820174,0,820.67
7429,1.0,1.0,0,650.99
7430,41.0,0.0,0,471.72
7431,5.0,1.0,0,486.7
7432,4.0,0.5662621936711872,0,210.15
7433,8.0,0.0,0,350.61
7434,9.0,0.6535723155890387,0,241.58
7435,8.0,0.0,0,325.71
7436,2.0,1.0,0,839.91
7437,22.0,0.45805640380815515,0,278.35
7438,35.0,1.0,0,211.18
7439,25.0,1.0,0,208.13
7440,1.0,0.03522410820846042,0,603.28
7441,6.0,0.0,0,782.06
7442,1.0,1.0,0,140.64
7443,30.0,0.0,0,207.52
7444,7.0,0.0,0,142.62
7445,8.0,0.016969454981034138,0,500.9
7446,10.0,1.0,0,315.11
7447,3.0,0.09736612158282361,0,400.55
7448,1.0,0.0,0,782.94
7449,72.0,0.0,0,133.86
7450,20.0,0.0,0,699.7
7451,10.0,0.0,0,589.66
7452,7.0,1.0,0,369.32
7453,1.0,1.0,0,217.78
7454,13.0,0.11886781898528835,0,178.77
7455,5.0,0.22291573785109228,0,381.31
7456,12.0,1.0,0,137.43
7457,19.0,0.0,0,239.48
7458,2.0,0.0,0,422.6
7459,3.0,0.21144278606965175,0,783.9
7460,8.0,0.11212354898936602,0,492.76
7461,27.0,0.86596187665501,0,494.71
7462,20.0,0.9999999999999999,0,225.08
7463,1.0,0.0,0,193.22
7464,13.0,1.0,0,866.38
7465,100.0,0.2423553247729072,0,1490.58
7466,5.0,1.0,0,420.7
7467,1.0,0.0,0,231.98
7468,5.0,0.0,0,430.04
7469,24.0,0.35088244092132814,0,334.3
7470,6.0,0.10180250314390082,0,333.98
7471,19.0,0.2919472992191483,0,372.67
7472,9.0,0.0,0,1019.02
7473,9.0,1.0,0,333.31
7474,26.0,1.0,0,156.93
7475,8.0,1.0,0,152.61
7476,33.0,1.0,0,337.8
7477,2.0,0.21491496553376094,0,751.46
7478,11.0,0.0,0,896.76
7479,1.0,0.12265866258766486,0,346.49
7480,2.0,0.0,0,675.53
7481,2.0,0.010722981241090463,0,792.69
7482,1.0,1.0,0,549.49
7483,1.0,0.5305665271473207,0,508.89
7484,48.0,1.0,0,256.8
7485,3.0,0.0,0,935.17
7486,11.0,0.09317519128318681,0,456.13
7487,1.0,1.0,0,294.74
7488,1.0,0.0,0,335.11
7489,1.0,0.21096570397111913,0,221.6
7490,101.0,0.054512339028269456,0,389.82
7491,2.0,0.17334910470285925,0,245.17
7492,12.0,1.0,0,170.31
7493,15.0,0.27773887877514825,0,214.23
7494,29.0,0.0,0,432.09
7495,1.0,0.0,0,853.99
7496,7.0,1.0,0,191.31
7497,11.0,0.0,0,137.3
7498,3.0,0.0,0,187.76
7499,3.0,1.0,0,397.22
7500,1.0,0.039330001850823616,0,216.12
7501,9.0,1.0,0,132.18
7502,3.0,1.0,0,336.25
7503,85.0,1.0,0,150.78
7504,1.0,0.0,0,466.44
7505,1.0,1.0,0,447.99
7506,3.0,0.26764829364841364,0,333.46
7507,3.0,1.0,0,657.6
7508,1.0,0.6141017980335705,0,184.09
7509,6.0,0.0,0,2344.14
7510,211.0,0.408692372961252,0,530.35
7511,3.0,0.0,0,318.06
7512,1.0,0.0,0,410.62
7513,10.0,1.0,0,132.01
7514,5.0,0.0,0,689.7
7515,15.0,1.0,0,238.4
7516,1.0,1.0,0,384.24
7517,2.0,1.0,0,451.33
7518,9.0,1.0,0,342.05
7519,1.0,0.0,0,447.99
7520,5.0,1.0,0,434.94
7521,3.0,1.0,0,751.48
7522,1.0,1.0,0,603.28
7523,26.0,0.12986682284637519,0,392.71
7524,7.0,0.2565557540928189,0,414.14
7525,1.0,1.0,0,478.44
7526,1.0,1.0,0,173.94
7527,4.0,1.0,0,418.72
7528,1.0,0.0,0,427.69
7529,8.0,1.0,0,145.63
7530,1.0,0.005640494770929553,0,753.48
7531,6.0,0.7672034081883168,0,138.49
7532,22.0,1.0,0,433.93
7533,1.0,0.0,0,384.24
7534,1.0,0.1648489850458842,0,508.89
7535,4.0,0.0,0,454.71
7536,2.0,0.9999999999999998,0,159.49
7537,5.0,0.0,0,800.69
7538,40.0,0.26076019265576583,0,325.97
7539,30.0,1.0,0,134.16
7540,7.0,1.0,0,159.78
7541,2.0,1.0,0,219.72
7542,3.0,0.0,0,695.62
7543,2.0,0.02388042928583469,0,711.88
7544,7.0,1.0,0,494.82
7545,2.0,1.0,0,600.23
7546,1.0,0.020931668567959895,0,955.49
7547,7.0,0.0,0,620.69
7548,3.0,0.021599918682659078,0,196.76
7549,2.0,0.0,0,3237.61
7550,30.0,1.0,0,4786.29
7551,49.0,0.0,0,435.5
7552,9.0,0.0,0,137.91
7553,4.0,0.23099021688493193,0,772.76
7554,2.0,1.0,0,146.7
7555,90.0,0.0,0,257.46
7556,31.0,1.0,0,229.74
7557,60.0,1.0,0,473.96
7558,28.0,0.0,0,560.08
7559,77.0,0.0,0,336.55
7560,2.0,0.0,0,711.88
7561,6.0,0.07163008830102957,0,272.93
7562,9.0,1.0,0,416.71
7563,1.0,1.0,0,753.48
7564,101.0,1.0,0,576.82
7565,5.0,1.0,0,138.2
7566,73.0,0.07809110629067245,0,829.8
7567,1.0,1.0000000000000002,0,243.98
7568,8.0,1.0,0,393.2
7569,73.0,1.0,0,453.67
7570,1.0,1.0,0,447.99
7571,1.0,1.0,0,650.99
7572,3.0,0.9999999999999998,0,161.71
7573,9.0,1.0,0,420.54
7574,6.0,0.04530594840451993,0,281.42
7575,1.0,0.0,0,376.94
7576,2.0,0.30204160744282205,0,154.78
7577,29.0,1.0,0,383.02
7578,7.0,1.0,0,490.31
7579,42.0,0.0,0,1256.85
7580,1.0,1.0,0,650.99
7581,1.0,1.0,0,1259.99
7582,1.0,1.0000000000000002,0,478.44
7583,1.0,0.3364519611370997,0,333.48
7584,4.0,1.0,0,622.47
7585,49.0,0.0,0,412.33
7586,149.0,0.06614580090892112,0,321.26
7587,9.0,1.0000000000000002,0,141.98
7588,1.0,1.0000000000000002,0,243.98
7589,6.0,1.0,1,182.19
7590,10.0,0.0,0,278.92
7591,109.0,0.0,0,435.14
7592,1.0,0.7157636769194646,0,681.44
7593,1.0,1.0000000000000002,0,231.98
7594,15.0,1.0,0,381.03
7595,2.0,1.0,0,406.85
7596,1.0,0.0,0,360.77
7597,6.0,1.0,0,817.62
7598,1.0,1.0,0,447.99
7599,3.0,1.0,0,136.59
7600,3.0,1.0,0,758.51
7601,2.0,1.0,0,681.42
7602,13.0,1.0,0,150.03
7603,25.0,0.27351008977412516,0,382.07
7604,175.0,0.0,0,664.12
7605,43.0,1.0,0,343.87
7606,29.0,0.0,0,413.38
7607,1.0,0.0,0,263.91
7608,13.0,1.0,0,220.65
7609,4.0,0.0,0,855.7
7610,1.0,0.0,0,729.52
7611,1.0,1.0,0,384.24
7612,5.0,1.0,0,223.81
7613,1.0,1.0,0,283.74
7614,2.0,1.0,0,158.98
7615,4.0,1.0,0,849.94
7616,1.0,0.8126827918741601,0,506.04
7617,4.0,0.0,0,234.12
7618,20.0,0.0,0,241.93
7619,15.0,1.0,0,228.79
7620,5.0,0.23408942967302587,0,399.42
7621,5.0,0.06024437955376633,0,352.73
7622,15.0,1.0,0,249.09
7623,1.0,1.0,0,334.5
7624,26.0,1.0,0,411.33
7625,41.0,0.1704187431975712,0,349.14
7626,5.0,0.0757272038843601,0,673.47
7627,2.0,1.0,0,137.57
7628,11.0,1.0,0,248.11
7629,1.0,0.0,0,663.36
7630,6.0,1.0,0,316.73
7631,9.0,1.0000000000000002,0,303.96
7632,3.0,1.0,0,823.52
7633,5.0,0.0,0,718.1
7634,44.0,0.3789060758703695,0,224.33
7635,26.0,0.0,0,1244.93
7636,4.0,1.0,0,425.3
7637,4.0,1.0,0,136.37
7638,36.0,1.0,0,356.12
7639,31.0,0.15670483213661945,0,515.3
7640,19.0,0.17229496898690558,0,246.67
7641,4.0,1.0,0,257.12
7642,7.0,0.0,0,427.91
7643,1.0,0.0,0,878.53
7644,1.0,1.0,0,184.09
7645,65.0,0.0,0,869.52
7646,3.0,1.0,0,257.44
7647,67.0,1.0,0,841.14
7648,163.0,0.0,0,839.74
7649,7.0,1.0,0,276.91
7650,1.0,1.0,0,603.28
7651,180.0,0.028666824053151664,0,593.02
7652,2.0,0.0,0,691.54
7653,3.0,1.0,0,657.6
7654,25.0,0.5044151158374478,0,421.28
7655,353.0,1.0,0,587.41
7656,11.0,1.0,0,336.43
7657,5.0,1.0,0,135.51
7658,2.0,0.0,0,665.42
7659,2.0,1.0,0,803.23
7660,1.0,1.0,0,681.44
7661,66.0,1.0,0,833.51
7662,1.0,0.0,0,333.48
7663,2.0,0.0,0,819.67
7664,4.0,1.0,0,219.97
7665,28.0,1.0,0,495.18
7666,1.0,1.0,0,447.99
7667,4.0,0.560691840232691,0,192.53
7668,2.0,1.0,0,677.94
7669,4.0,0.0,0,430.26
7670,4.0,0.9999999999999999,0,197.27
7671,7.0,1.0,0,177.2
7672,4.0,1.0,0,304.66
7673,26.0,0.009705855485521147,0,875.76
7674,8.0,0.0,0,844.72
7675,5.0,1.0,0,228.89
7676,2.0,0.0,0,291.87
7677,72.0,0.3139480222953462,0,297.82
7678,1.0,0.02548878493462876,0,333.48
7679,10.0,1.0,0,196.88
7680,7.0,0.1372840636082828,0,437.05
7681,16.0,1.0,0,416.85
7682,24.0,0.13654618473895583,0,1245.0
7683,2.0,1.0,0,300.18
7684,15.0,1.0,0,402.57
7685,7.0,1.0,0,291.35
7686,72.0,0.20235137419635765,0,390.41
7687,6.0,0.3891887083382754,0,337.24
7688,20.0,0.005510534846029173,0,771.25
7689,35.0,0.6138617418798505,0,278.32
7690,10.0,1.0,0,302.4
7691,66.0,1.0,0,498.43
7692,1.0,1.0,0,537.49
7693,10.0,0.4597328141056845,0,184.89
7694,1.0,1.0,0,363.94
7695,84.0,1.0,0,1230.36
7696,2.0,1.0,0,613.62
7697,2.0,1.0,0,202.47
7698,15.0,0.1268202434948675,0,670.24
7699,2.0,1.0,0,458.13
7700,1.0,0.31558917714763074,0,430.94
7701,57.0,1.0,0,578.88
7702,85.0,0.020444487204156245,0,415.76
7703,30.0,0.0,0,493.55
7704,66.0,1.0,0,364.31
7705,8.0,0.0,0,325.29
7706,2.0,1.0,0,187.31
7707,1.0,0.040929139621333224,0,519.19
7708,22.0,1.0,0,263.69
7709,2.0,1.0,0,257.35
7710,2.0,1.0,0,1024.0
7711,26.0,0.0,0,160.14
7712,1.0,0.0,0,376.94
7713,8.0,0.0,0,809.03
7714,26.0,0.0,0,347.62
7715,28.0,1.0,0,189.76
7716,9.0,0.299526747738573,0,166.93
7717,2.0,0.7620822146097583,0,432.04
7718,10.0,1.0,0,469.91
7719,31.0,0.0,0,398.4
7720,4.0,1.0,0,460.15
7721,66.0,1.0,0,815.4
7722,5.0,1.0,0,182.75
7723,8.0,1.0,0,134.59
7724,15.0,0.13333333333333333,0,255.0
7725,19.0,1.0,0,387.96
7726,14.0,1.0,0,407.01
7727,4.0,0.0,0,776.84
7728,5.0,1.0,0,588.25
7729,14.0,0.039366432011856245,0,431.84
7730,6.0,0.23906132892254411,0,386.93
7731,3.0,0.0,0,373.58
7732,9.0,1.0,0,134.96
7733,3.0,1.0,0,468.27
7734,15.0,0.0,0,141.14
7735,1.0,0.0,0,478.44
7736,4.0,0.0,0,160.84
7737,2.0,0.10243185269094501,0,414.91
7738,21.0,1.0,0,517.46
7739,27.0,1.0,0,919.47
7740,10.0,1.0,0,241.64
7741,1.0,0.0,0,346.49
7742,3.0,0.06542151983169994,0,194.89
7743,5.0,1.0,0,801.74
7744,66.0,1.0,0,178.64
7745,16.0,1.0,0,138.76
7746,5.0,0.14530659691950013,0,172.05
7747,1.0,1.0,0,435.99
7748,1.0,1.0,0,650.99
7749,2.0,1.0000000000000002,0,349.71
7750,6.0,0.0,0,243.09
7751,4.0,0.48886350656767563,0,437.75
7752,1.0,0.0,0,376.94
7753,52.0,0.0,0,509.04
7754,1.0,0.0,0,671.62
7755,6.0,1.0,0,303.99
7756,5.0,1.0,0,766.08
7757,4.0,1.0,0,691.56
7758,93.0,0.013611324622085575,0,312.24
7759,11.0,0.5943363244377112,0,171.62
7760,4.0,1.0,0,605.0
7761,3.0,1.0,0,326.17
7762,8.0,1.0,0,224.71
7763,1.0,0.0,0,447.99
7764,3.0,0.17673391081913842,0,860.05
7765,3.0,0.0,0,633.37
7766,1.0,1.0,0,376.94
7767,20.0,0.23666855765139697,0,1410.2
7768,1.0,1.0,0,222.8
7769,1.0,1.0,0,481.18
7770,16.0,1.0,0,194.16
7771,1.0,1.0,0,376.94
7772,15.0,0.0,0,463.22
7773,3.0,0.6395443135740492,0,258.95
7774,8.0,0.0,0,427.4
7775,3.0,1.0,0,785.9
7776,17.0,0.0,0,248.51
7777,32.0,0.45444372606554934,0,402.14
7778,20.0,0.0,0,177.6
7779,2.0,1.0000000000000002,0,161.98
7780,2.0,1.0,0,680.45
7781,2.0,0.06514807774848243,0,326.18
7782,5.0,1.0,0,1090.62
7783,6.0,0.2769872477243597,0,460.31
7784,42.0,0.0,0,154.15
7785,12.0,0.0,0,284.44
7786,9.0,0.026799677142713012,0,792.92
7787,35.0,0.0,0,420.42
7788,15.0,0.0,0,225.88
7789,2.0,0.0,0,447.98
7790,23.0,1.0,0,692.29
7791,1.0,1.0,0,447.99
7792,2.0,0.0,0,231.98
7793,3.0,0.19621954862714214,0,368.21
7794,13.0,0.0,0,355.82
7795,1.0,1.0,0,447.99
7796,22.0,1.0,0,131.59
7797,2.0,1.0,0,151.28
7798,58.0,1.0,0,479.69
7799,3.0,0.9999999999999999,0,502.81
7800,4.0,0.6944898359369893,0,152.99
7801,2.0,0.2911008750149831,0,583.99
7802,1.0,1.0,0,283.74
7803,8.0,0.0,0,230.9
7804,3.0,0.0,0,393.87
7805,3.0,1.0,0,422.74
7806,25.0,1.0,0,192.4
7807,3.0,0.0,0,776.47
7808,15.0,0.14371864960829622,0,177.43
7809,5.0,0.0,0,1704.75
7810,5.0,1.0,0,588.25
7811,2.0,0.0,0,424.33
7812,2.0,1.0,0,636.97
7813,7.0,0.0,0,259.92
7814,1.0,1.0,0,435.45
7815,62.0,0.0,0,382.06
7816,8.0,0.0,0,407.31
7817,4.0,1.0,0,912.03
7818,1.0,0.0,0,575.76
7819,9.0,1.0,0,343.2
7820,6.0,0.12498284549179524,0,510.07
7821,2.0,1.0,0,397.22
7822,8.0,0.0,0,181.52
7823,24.0,1.0,0,384.68
7824,1.0,0.04885282081934801,0,434.98
