,total_item_quantity,pct_funded_1mo,school_kipp,total_price_excluding_optional_support
15741,30.0,1.0,0,436.5
15742,2.0,1.0,0,727.99
15743,4.0,0.0,0,954.25
15744,3.0,0.0,0,147.15
15745,30.0,0.0,0,426.46
15746,1.0,0.0,0,1346.99
15747,9.0,0.0,0,269.62
15748,17.0,0.6077975984582695,0,202.37
15749,1.0,0.0,0,453.88
15750,7.0,0.0,0,937.82
15751,4.0,0.0,0,619.26
15752,1.0,0.0,0,477.29
15753,78.0,0.0,0,446.89
15754,4.0,0.0,0,530.91
15755,4.0,0.0,0,382.99
15756,20.0,0.8564147553995906,0,239.37
15757,30.0,0.0,0,172.24
15758,4.0,0.5519283839267686,0,148.57
15759,31.0,0.0,0,362.85
15760,1.0,0.04768218082013351,0,429.93
15761,1.0,0.0,0,808.37
15762,5.0,0.0,0,236.13
15763,45.0,0.0,0,405.94
15764,13.0,0.0,0,435.55
15765,1.0,0.0,0,209.69
15766,23.0,1.0,0,305.77
15767,6.0,0.0,0,299.48
15768,5.0,1.0,0,170.68
15769,28.0,0.24615384615384614,0,133.25
15770,8.0,1.0,0,670.88
15771,3.0,0.0,0,136.17
15772,65.0,0.0,0,724.34
15773,2.0,0.0,0,239.29
15774,1.0,0.0,0,300.24
15775,1.0,0.0,0,661.26
15776,12.0,0.0,0,300.87
15777,3.0,0.0,0,145.55
15778,8.0,0.12158234980131664,0,168.61
15779,9.0,0.0,0,362.38
15780,8.0,0.0,0,406.85
15781,1.0,0.0,0,566.45
15782,14.0,1.0,0,152.27
15783,1.0,0.0,0,139.44
15784,1.0,0.0,0,2005.96
15785,30.0,0.10197990249726395,0,201.02
15786,1.0,0.0,0,533.24
15787,8.0,0.0,0,251.17
15788,12.0,0.0,0,472.64
15789,4.0,0.17934654399622552,0,169.56
15790,8.0,0.0,0,153.99
15791,4.0,0.03375457950850039,0,242.93
15792,30.0,0.0,0,279.45
15793,4.0,0.0,0,137.1
15794,1.0,0.0,0,367.77
15795,3.0,0.5897371354597433,0,278.09
15796,3.0,0.28043349394294054,0,657.91
15797,140.0,1.0,0,1580.32
15798,1.0,0.08901432913590968,0,230.3
15799,3.0,1.0,0,136.19
15800,1.0,0.0,0,344.51
15801,52.0,0.244909041542221,0,184.15
15802,6.0,0.027146025755619557,0,302.07
15803,4.0,0.0,0,183.35
15804,2.0,0.0,0,1121.77
15805,4.0,0.0,0,655.66
15806,15.0,0.0,0,186.16
15807,1.0,0.0,0,488.44
15808,1.0,0.0,0,161.08
15809,4.0,0.0,0,448.45
15810,7.0,0.0,0,219.36
15811,35.0,0.0,0,205.11
15812,40.0,1.0000000000000002,0,426.34
15813,6.0,0.0,0,308.37
15814,100.0,0.0,0,634.63
15815,25.0,1.0,0,317.1
15816,8.0,0.0,0,442.91
15817,15.0,1.0,0,326.6
15818,30.0,0.0,0,402.44
15819,12.0,0.04136398598410392,0,234.02
15820,6.0,0.0,0,773.67
15821,1.0,0.0,0,378.82
15822,12.0,0.0,0,943.62
15823,1.0,0.0,0,215.74
15824,32.0,0.0,0,508.42
15825,9.0,0.23961194553211382,0,171.11
15826,39.0,0.9999999999999999,0,411.54
15827,1.0,0.0,0,330.12
15828,40.0,0.0,0,406.83
15829,4.0,0.0,0,129.2
15830,1.0,0.0,0,565.16
15831,48.0,0.0,0,307.97
15832,3.0,0.0,0,261.14
15833,37.0,0.03041949221706163,0,673.91
15834,35.0,0.0,0,509.83
15835,7.0,0.0,0,1069.96
15836,50.0,0.0,0,425.44
15837,20.0,0.0,0,122.21
15838,340.0,0.0,0,790.02
15839,4.0,0.0,0,335.14
15840,12.0,0.0,0,129.19
15841,1.0,0.13367240479916534,0,153.36
15842,3.0,0.0,0,420.05
15843,1.0,0.0,0,621.12
15844,1.0,0.0,0,545.93
15845,1.0,0.0,0,778.34
15846,8.0,0.04519657717528744,0,340.07
15847,5.0,1.0,0,89.79
15848,1.0,0.06211650632527839,0,132.01
15849,10.0,0.04111264865732106,0,498.63
15850,2.0,0.0,0,219.39
15851,7.0,0.0,0,452.93
15852,18.0,0.0,0,169.46
15853,8.0,0.0,0,604.01
15854,13.0,0.0,0,271.67
15855,1.0,0.10688356209022536,0,767.19
15856,3.0,0.0,0,415.4
15857,4.0,1.0,0,231.03
15858,5.0,0.0,0,222.03
15859,9.0,0.0,0,246.85
15860,20.0,0.0,0,199.12
15861,18.0,1.0,0,708.31
15862,15.0,0.2330722587165235,0,158.32
15863,1.0,0.039313452871799784,0,208.58
15864,1.0,0.9999999999999999,0,127.45
15865,4.0,0.0,0,530.78
15866,8.0,0.0,0,292.11
15867,82.0,1.0,0,486.62
15868,38.0,0.0,0,300.93
15869,20.0,1.0,0,321.45
15870,9.0,0.0,0,543.74
15871,23.0,0.0,0,256.98
15872,6.0,0.0,0,435.63
15873,54.0,0.0,0,225.21
15874,1.0,0.0,0,274.07
15875,21.0,0.0,0,233.49
15876,8.0,0.0,0,268.12
15877,86.0,0.018447901551198548,0,888.99
15878,26.0,0.0,0,177.75
15879,35.0,0.0,0,836.66
15880,2.0,1.0,0,421.53
15881,1.0,0.0,0,473.05
15882,60.0,0.0,0,222.41
15883,15.0,0.0,0,183.77
15884,15.0,0.0,0,254.85
15885,60.0,0.0,0,307.47
15886,2.0,0.0,0,295.82
15887,1.0,0.0,0,230.88
15888,5.0,0.0,0,408.16
15889,101.0,0.0,0,134.14
15890,1.0,0.0,0,373.91
15891,30.0,0.0,0,233.08
15892,60.0,0.0,0,913.63
15893,2.0,0.0,0,222.14
15894,10.0,0.04004297294657681,0,1023.9
15895,1.0,0.0,0,453.88
15896,1.0,0.0,0,124.63
15897,8.0,0.0,0,432.7
15898,8.0,0.003142846192173546,0,521.82
15899,55.0,0.0,0,332.27
15900,59.0,0.0,0,242.64
15901,35.0,1.0,0,489.39
15902,1.0,0.043858241605425584,0,934.83
15903,2.0,0.0,0,479.47
15904,3.0,1.0,0,113.69
15905,19.0,0.0,0,359.99
15906,2.0,0.0,0,250.2
15907,27.0,0.0,0,182.24
15908,5.0,0.0,0,218.9
15909,1.0,0.0,0,249.84
15910,28.0,0.34982935153583616,0,468.8
15911,243.0,1.0000214431221186,0,932.7
15912,11.0,0.0,0,277.93
15913,32.0,1.0,0,194.49
15914,4.0,0.0,0,303.17
15915,5.0,0.0,0,148.12
15916,1.0,0.0,0,421.54
15917,8.0,0.0,0,365.56
15918,6.0,0.0,0,524.07
15919,21.0,0.0,0,127.21
15920,6.0,0.0,0,165.07
15921,70.0,0.15892704860841925,0,257.98
15922,30.0,0.0,0,18005.77
15923,21.0,0.0,0,382.15
15924,24.0,1.0,0,115.5
15925,86.0,0.0,0,240.97
15926,1.0,0.0,0,833.82
15927,45.0,0.0,0,1218.81
15928,4.0,1.0,0,241.46
15929,1.0,0.0,0,433.79
15930,51.0,0.0,0,860.29
15931,4.0,0.0,0,388.9
15932,1.0,0.0,0,277.63
15933,50.0,0.0,0,280.11
15934,17.0,0.0,0,209.44
15935,34.0,0.0,0,472.02
15936,5.0,0.0,0,448.16
15937,45.0,1.0,0,270.42
15938,18.0,0.0,0,180.91
15939,17.0,0.0,0,387.24
15940,183.0,0.0,0,410.47
15941,2.0,1.0,0,222.24
15942,73.0,1.0000000000000002,0,383.09
15943,70.0,0.0,0,450.76
15944,2.0,0.0,0,677.98
15945,38.0,0.0,0,373.11
15946,15.0,0.0,0,464.23
15947,22.0,0.0,0,336.82
15948,1.0,0.29403327596098683,0,139.44
15949,83.0,0.0,0,922.65
15950,1.0,0.0,0,310.04
15951,1.0,1.0,0,331.24
15952,12.0,0.0,0,267.8
15953,1.0,1.0,0,266.29
15954,41.0,1.0,0,214.16
15955,2.0,0.0,0,222.63
15956,1.0,0.0,0,520.05
15957,8.0,0.0,0,396.61
15958,7.0,0.0,0,153.04
15959,12.0,1.0,0,127.65
15960,34.0,1.0,0,217.86
15961,1.0,0.0,0,270.24
15962,5.0,0.0,0,189.29
15963,11.0,0.0,0,375.38
15964,6.0,0.0,0,176.59
15965,2.0,1.0000000000000002,0,187.29
15966,1.0,0.0,0,1493.36
15967,10.0,0.0,0,260.93
15968,1.0,0.0,0,447.44
15969,2.0,0.0,0,422.25
15970,15.0,0.0,0,251.89
15971,5.0,0.0,0,463.06
15972,11.0,0.0,0,403.54
15973,20.0,0.0,0,630.23
15974,2.0,0.0,0,782.21
15975,2.0,0.0,0,196.46
15976,98.0,1.0,0,719.88
15977,3.0,0.0,0,176.1
15978,2.0,0.0,0,217.24
15979,9.0,0.0,0,548.98
15980,7.0,0.0,0,182.67
15981,8.0,0.0,0,263.37
15982,15.0,0.0,0,247.25
15983,1.0,0.0,0,788.58
15984,2.0,0.0,0,398.12
15985,1.0,0.0,0,454.93
15986,50.0,0.0,0,295.77
15987,2.0,0.13787073777658215,0,148.69
15988,1.0,1.0,0,375.84
15989,2.0,0.0,0,285.1
15990,1.0,1.0,0,220.48
15991,46.0,0.0,0,349.48
15992,2.0,0.010056907378335948,0,815.36
15993,8.0,0.0,0,422.95
15994,1.0,0.24577683463415217,1,834.09
15995,7.0,0.10226989274133198,0,320.72
15996,11.0,0.0,0,139.19
15997,1.0,0.0,0,181.1
15998,7.0,0.0,0,883.99
15999,1.0,0.014090557608041926,0,581.95
16000,35.0,0.0,0,331.14
16001,16.0,0.0,0,231.16
16002,1.0,0.0,0,228.88
16003,3.0,0.0,0,483.41
16004,57.0,1.0000942003956417,1,636.94
16005,1.0,0.0,0,121.84
16006,15.0,1.0,0,160.9
16007,1.0,0.045501964353095246,0,450.53
16008,7.0,0.0,0,231.0
16009,6.0,0.0,0,319.0
16010,1.0,0.0,0,264.34
16011,7.0,0.0,1,804.78
16012,12.0,0.0,0,174.44
16013,23.0,0.0,0,367.78
16014,1.0,0.08820049478326342,0,185.94
16015,42.0,0.0,0,259.75
16016,13.0,0.0,0,476.64
16017,7.0,0.0,0,283.54
16018,1.0,0.0,0,175.98
16019,1.0,0.0,0,806.29
16020,2.0,0.0,0,297.73
16021,9.0,0.0,0,282.63
16022,42.0,1.0,0,222.0
16023,49.0,0.9999999999999999,0,450.41
16024,1.0,0.0,0,811.79
16025,1.0,0.0,0,532.09
16026,23.0,0.0,0,335.3
16027,2.0,0.0,0,391.6
16028,10.0,0.10493716567274962,0,390.71
16029,1.0,1.0,0,1600.24
16030,2.0,0.004263117534670323,0,769.39
16031,4.0,0.0,0,465.38
16032,25.0,0.0,0,126.35
16033,16.0,0.0,0,168.13
16034,1.0,0.0,0,161.08
16035,1.0,0.2545319096101316,0,161.08
16036,6.0,0.0,0,276.55
16037,4.0,0.0,0,276.4
16038,6.0,0.0,0,821.0
16039,2.0,0.28836432370653653,0,454.98
16040,7.0,0.0,0,897.22
16041,1.0,0.0,0,579.83
16042,35.0,0.0,0,141.19
16043,50.0,1.0,0,335.0
16044,34.0,0.0,0,428.56
16045,26.0,1.0,0,276.73
16046,25.0,0.0,0,167.06
16047,70.0,0.0,0,241.0
16048,5.0,0.0,0,221.47
16049,38.0,0.0,1,428.0
16050,10.0,0.3523211182615006,0,523.67
16051,2.0,0.0,0,124.65
16052,2.0,0.0,0,111.39
16053,30.0,0.0,0,343.17
16054,2.0,1.0,0,199.37
16055,135.0,0.06964182586146372,0,883.09
16056,10.0,0.097810010019562,0,209.59
16057,1.0,0.10989252511044198,0,454.99
16058,11.0,0.0,0,252.52
16059,1.0,0.0,0,440.46
16060,3.0,0.0,0,677.97
16061,10.0,0.1457681082515256,0,376.9
16062,16.0,0.0,0,164.0
16063,62.0,1.0,0,835.8
16064,6.0,0.44565217391304346,0,414.0
16065,1.0,1.0,0,158.64
16066,36.0,0.0,0,456.97
16067,1.0,1.0,0,342.0
16068,37.0,1.0,0,121.79
16069,20.0,1.0,0,230.88
16070,1.0,0.0,0,767.19
16071,30.0,1.0,0,172.0
16072,62.0,1.0,0,303.0
16073,19.0,0.0,0,211.67
16074,1.0,0.0,0,245.31
16075,3.0,0.0,0,193.6
16076,3.0,0.0,0,219.89
16077,4.0,0.0,0,495.11
16078,15.0,0.0,0,367.64
16079,1.0,0.0,0,159.29
16080,26.0,0.0,0,212.63
16081,40.0,0.0,0,455.0
16082,36.0,0.0,0,403.3
16083,7.0,1.0,0,149.0
16084,18.0,0.1804920677601506,0,595.04
16085,1.0,0.05267620834082792,0,778.34
16086,28.0,1.0,0,296.0
16087,30.0,0.0,0,187.92
16088,1.0,0.0,0,208.58
16089,26.0,0.0,0,271.23
16090,1.0,0.0,0,752.38
16091,3.0,0.048301211064511566,0,424.42
16092,1.0,0.0,0,125.0
16093,1.0,0.0,0,744.96
16094,1.0,0.6685418450124332,0,245.31
16095,1.0,0.0,0,222.68
16096,6.0,0.0,0,156.11
16097,38.0,0.0,0,215.3
16098,33.0,0.0,0,601.87
16099,160.0,0.0,0,315.0
16100,40.0,0.4974671641338308,0,329.67
16101,2.0,0.0,0,390.3
16102,20.0,0.0,0,425.44
16103,8.0,0.0,0,270.93
16104,4.0,1.0,0,889.81
16105,1.0,0.6797882013157192,0,560.91
16106,2.0,0.0,0,114.85
16107,5.0,0.0,0,153.0
16108,9.0,0.0,0,263.52
16109,1.0,0.0,0,467.28
16110,1.0,0.5351956401135659,0,306.43
16111,5.0,0.0,0,359.0
16112,5.0,0.0,0,270.75
16113,13.0,0.0,0,346.08
16114,35.0,0.0,0,288.81
16115,26.0,0.0,0,237.0
16116,45.0,0.0,0,309.48
16117,2.0,0.0,0,341.0
16118,76.0,1.0,0,413.0
16119,1.0,0.0,0,460.25
16120,52.0,0.0,0,332.77
16121,15.0,0.0,0,216.71
16122,5.0,1.0006671114076051,0,329.78
16123,39.0,0.0,0,454.84
16124,5.0,0.0,0,336.71
16125,4.0,0.0,0,283.78
16126,7.0,0.0,0,176.09
16127,4.0,0.08675133597057394,0,576.36
16128,1.0,0.0,0,1363.42
16129,200.0,0.9995835068721366,0,408.17
16130,1.0,0.0,0,231.99
16131,10.0,1.0,0,238.11
16132,4.0,0.0,0,101.0
16133,85.0,0.0,0,910.7
16134,5.0,0.0,0,515.52
16135,16.0,0.0,0,256.43
16136,2.0,0.0,0,213.0
16137,1.0,0.0,0,391.0
16138,46.0,1.0,0,449.91
16139,3.0,0.0,0,398.0
16140,17.0,0.0,0,319.0
16141,388.0,0.021678164906329178,0,4728.26
16142,1.0,0.037528604118993135,0,437.0
16143,1.0,0.0,0,161.08
16144,1.0,1.0,0,507.94
16145,22.0,1.0,0,309.0
16146,1.0,0.0,0,529.51
16147,69.0,0.023053134664042733,0,889.25
16148,10.0,0.0,0,275.63
16149,30.0,1.0,0,213.0
16150,16.0,1.0,0,146.0
16151,19.0,0.0,0,1125.0
16152,3.0,0.0,0,516.3
16153,19.0,0.0,0,347.74
16154,1.0,0.0,0,454.0
16155,3.0,0.0,0,1514.0
16156,40.0,0.0,0,446.75
16157,11.0,0.0,0,444.42
16158,4.0,1.0,0,102.07
16159,1.0,1.0,0,127.0
16160,12.0,0.0,0,321.86
16161,1.0,0.0,0,159.72
16162,10.0,0.0,0,300.41
16163,5.0,0.0,0,447.0
16164,4.0,0.1461258821013615,0,140.29
16165,5.0,0.09852216748768473,0,101.5
16166,16.0,1.000324179132126,0,215.93
16167,1.0,0.0,0,454.99
16168,1.0,0.0,0,433.0
16169,26.0,0.0,0,223.0
16170,30.0,1.0,0,134.0
16171,10.0,1.0009347250350522,0,256.76
16172,2.0,0.0,0,320.71
16173,50.0,0.07882973098553187,0,624.13
16174,24.0,1.0,0,408.22
16175,30.0,0.0,0,217.01
16176,4.0,0.0,0,383.64
16177,94.0,0.0,0,843.11
16178,30.0,1.0,0,134.0
16179,4.0,1.0,0,203.92
16180,1.0,0.0,0,510.75
16181,31.0,0.0,0,174.28
16182,4.0,0.0,0,103.0
16183,1.0,1.0,0,309.0
16184,3.0,0.0,0,126.89
16185,3.0,0.7237391304347827,0,460.0
16186,32.0,0.5177251894116547,0,213.82
16187,12.0,0.0,0,378.71
16188,36.0,0.0,0,261.18
16189,5.0,0.12560504871025058,0,163.21
16190,1.0,0.9999999999999998,0,142.46
16191,3.0,0.0,0,1007.39
16192,35.0,0.0,0,371.58
16193,6.0,0.0,0,612.24
16194,35.0,0.0,0,1733.5
16195,110.0,0.0,0,558.72
16196,8.0,0.0,0,299.5
16197,13.0,0.0,0,151.0
16198,27.0,1.0,0,442.28
16199,1.0,0.0,0,380.78
16200,22.0,0.0,0,229.53
16201,9.0,0.0,0,125.24
16202,26.0,1.0,0,570.68
16203,137.0,0.0,0,840.08
16204,1.0,0.0,0,124.95
16205,7.0,0.0,0,412.0
16206,12.0,1.0,0,356.0
16207,26.0,0.0,0,279.55
16208,3.0,0.0,0,265.12
16209,7.0,0.5749704142011834,0,1014.0
16210,50.0,0.0,0,235.0
16211,11.0,0.0,0,1902.42
16212,87.0,0.0,0,1056.74
16213,2.0,0.0,0,310.0
16214,1.0,0.0,0,797.01
16215,15.0,0.0,0,859.61
16216,2.0,0.0,0,245.33
16217,6.0,0.0,0,187.0
16218,91.0,0.0,0,405.39
16219,3.0,0.0,0,125.0
16220,1.0,0.0,0,331.24
16221,6.0,0.0,0,274.96
16222,2.0,0.030741546074829422,0,666.85
16223,30.0,0.0,0,291.0
16224,30.0,0.0,0,366.01
16225,1.0,0.0,0,1486.0
16226,30.0,0.0,0,387.0
16227,30.0,0.0,0,137.48
16228,43.0,0.0,0,567.19
16229,250.0,0.2974463145676146,0,689.2
16230,1.0,0.0,0,361.0
16231,50.0,1.0,0,385.0
16232,17.0,0.0,0,846.66
16233,9.0,0.0432188560706681,0,474.33
16234,2.0,0.42498056491319,0,192.95
16235,1.0,0.9999999999999999,0,127.45
16236,2.0,0.0,0,209.59
16237,1.0,0.0,0,143.43
16238,5.0,0.0,0,929.35
16239,3.0,0.0,0,431.92
16240,6.0,0.0,0,330.42
16241,30.0,1.0,0,172.24
16242,1.0,0.0,0,118.96
16243,4.0,0.0,0,338.48
16244,9.0,1.0,0,446.0
16245,10.0,0.0,0,573.0
16246,60.0,0.11093373738466951,0,369.59
16247,4.0,0.19412915851272017,0,511.0
16248,24.0,0.0,0,422.98
16249,46.0,1.0000000000000002,0,454.34
16250,14.0,0.0,0,433.8
16251,7.0,0.0,0,127.0
16252,7.0,0.0,0,163.0
16253,8.0,0.0,0,306.0
16254,24.0,0.0,0,617.0
16255,2.0,0.18154445625221396,0,451.68
16256,1.0,0.0,0,163.0
16257,13.0,0.0,0,218.0
16258,10.0,0.0,0,502.0
16259,2.0,1.0,0,129.0
16260,1.0,0.0,0,426.0
16261,14.0,1.0,0,187.0
16262,32.0,0.0,0,464.81
16263,4.0,0.0,0,252.0
16264,6.0,1.0,0,178.0
16265,27.0,0.057103064066852366,0,359.0
16266,13.0,0.060086206896551725,0,464.0
16267,1.0,0.0,0,740.0
16268,60.0,0.04405286343612335,0,227.0
16269,8.0,0.0,0,324.0
16270,3.0,0.0,0,243.0
16271,1.0,0.0,0,829.0
16272,2.0,0.0,0,440.0
16273,4.0,0.0,0,674.0
16274,1.0,0.0,0,382.0
16275,20.0,0.0,0,812.0
16276,9.0,0.0,0,257.22
16277,9.0,0.0,0,158.0
16278,33.0,0.4673575129533679,0,386.0
16279,42.0,0.0,0,139.66
16280,17.0,1.0,0,412.0
16281,5.0,0.0,0,421.0
16282,4.0,0.0,0,630.0
16283,12.0,0.0,0,942.69
16284,27.0,1.0,0,145.0
16285,2.0,0.0,0,483.98
16286,5.0,0.0,0,149.0
16287,4.0,0.0,0,860.0
16288,5.0,0.0,0,217.0
16289,20.0,0.0,0,162.0
16290,1.0,0.0,0,780.69
16291,14.0,0.0,0,455.0
16292,8.0,0.0,0,325.0
16293,3.0,0.0,0,611.0
16294,4.0,0.0,0,142.0
16295,1.0,0.0,0,436.49
16296,1.0,1.0007063809748058,0,509.64
16297,47.0,0.0,0,286.77
16298,54.0,0.01649912675353524,0,1242.49
16299,11.0,0.0,0,243.46
16300,2.0,1.0,0,742.0
16301,1.0,0.0,0,199.0
16302,53.0,0.02746332641168196,0,298.58
16303,2.0,0.6354055968827489,0,451.68
16304,36.0,0.0,0,360.0
16305,15.0,0.0,0,183.0
16306,8.0,0.0,0,466.0
16307,34.0,0.5125,0,240.0
16308,8.0,0.0,0,129.0
16309,7.0,0.0,0,255.34
16310,4.0,0.0,0,414.0
16311,1.0,0.0,0,297.0
16312,66.0,1.0,0,761.0
16313,2.0,0.0,0,453.0
16314,1.0,0.13594344752582926,0,735.6
16315,47.0,0.7080321285140563,0,249.0
16316,1.0,0.005924170616113744,0,844.0
16317,4.0,0.0,0,328.56
16318,30.0,0.0,0,102.0
16319,61.0,0.0,0,768.0
16320,1.0,0.0,0,150.0
16321,10.0,0.9973480917790845,0,173.46
16322,9.0,0.29285714285714287,0,630.0
16323,35.0,1.0,0,309.0
16324,28.0,0.004017835268753981,0,204.09
16325,43.0,0.36176470588235293,0,340.0
16326,12.0,0.0,0,469.0
16327,6.0,0.042599172952642185,0,481.23
16328,5.0,0.0,0,287.48
16329,1.0,0.0,0,240.0
16330,5.0,0.0,0,457.0
16331,54.0,0.0,0,401.0
16332,13.0,0.0,0,299.0
16333,15.0,0.0,0,651.33
16334,1.0,1.0,0,183.0
16335,1.0,0.0,0,282.0
16336,20.0,1.0,0,257.0
16337,82.0,0.002258953168044077,0,726.0
16338,29.0,0.0,0,220.0
16339,20.0,0.0,0,312.0
16340,2.0,0.0,0,885.0
16341,31.0,0.2303370786516854,0,178.0
16342,40.0,1.0,0,529.0
16343,28.0,0.0,0,308.0
16344,15.0,0.0,0,312.0
16345,25.0,0.17626666666666668,0,150.0
16346,1.0,1.0,0,321.0
16347,65.0,0.0,0,327.0
16348,35.0,0.0,0,199.0
16349,2.0,0.0,0,222.24
16350,5.0,0.0,0,228.0
16351,4.0,0.0,0,371.0
16352,5.0,0.0,0,161.0
16353,22.0,1.0,0,171.0
16354,1.0,1.0,0,212.0
16355,6.0,1.0,0,231.0
16356,43.0,0.21635883905013192,0,379.0
16357,1.0,0.05259646962233169,0,389.76
16358,27.0,0.0764554507142058,0,268.13
16359,18.0,0.0,0,390.0
16360,4.0,0.1076822061720289,0,380.75
16361,4.0,1.0,0,161.0
16362,48.0,0.36444444444444446,0,450.0
16363,54.0,0.0,0,472.81
16364,1.0,0.36283185840707965,0,113.0
16365,19.0,0.0,0,211.68
16366,11.0,0.0,0,221.0
16367,3.0,0.2907801418439716,0,141.0
16368,3.0,0.0,0,4180.17
16369,3.0,0.0,0,190.2
16370,3.0,0.07509157509157509,0,109.2
16371,9.0,1.0,0,129.0
16372,3.0,0.0,0,240.53
16373,34.0,0.0,0,206.0
16374,80.0,0.0,0,454.0
16375,1.0,0.0,0,823.0
16376,100.0,0.0,0,715.0
16377,28.0,0.1455621301775148,0,169.0
16378,6.0,0.23098591549295774,0,355.0
16379,57.0,0.1759386326049474,0,568.38
16380,1.0,0.0,0,539.0
16381,16.0,0.0,0,232.0
16382,10.0,0.0,0,454.0
16383,18.0,1.0,0,469.0
16384,5.0,0.0,0,250.0
16385,30.0,1.0,0,416.0
16386,1.0,0.0,0,1402.74
16387,30.0,1.0,0,377.0
16388,10.0,0.0,0,361.0
16389,10.0,0.0,0,534.78
16390,2.0,0.0,0,268.0
16391,20.0,0.0,0,425.96
16392,12.0,0.0,0,436.0
16393,30.0,0.0,0,214.0
16394,7.0,0.0,0,305.51
16395,6.0,0.0,0,425.87
16396,1.0,0.0,0,816.0
16397,50.0,0.3107579462102689,0,409.0
16398,1.0,0.0,0,217.0
16399,22.0,0.0,0,425.0
16400,4.0,0.0,0,145.0
16401,20.0,0.0,0,421.0
16402,4.0,0.0,0,717.0
16403,1.0,0.0,0,216.64
16404,1.0,0.0,0,1924.19
16405,1.0,0.0,0,702.0
16406,1.0,0.0,0,310.0
16407,35.0,0.0,0,206.0
16408,105.0,0.0,0,206.0
16409,37.0,0.0,0,486.0
16410,1.0,0.0,0,834.0
16411,3.0,0.0,0,354.0
16412,11.0,0.0,0,147.01
16413,5.0,0.0,0,222.0
16414,33.0,0.0,0,446.0
16415,1.0,0.0,0,219.0
16416,12.0,0.0,0,318.0
16417,3.0,0.0,0,381.36
16418,6.0,0.06097560975609756,0,410.0
16419,4.0,0.0,0,435.0
16420,17.0,0.0,0,144.91
16421,4.0,0.0,0,187.18
16422,29.0,0.0,0,334.0
16423,51.0,1.0013696545426876,0,328.55
16424,34.0,0.0,0,391.0
16425,2.0,0.0,0,309.0
16426,1.0,0.0,0,1346.99
16427,8.0,0.0,0,286.0
16428,55.0,0.0,0,753.0
16429,9.0,0.044856786503577606,0,457.01
16430,67.0,0.16666666666666666,0,246.0
16431,4.0,0.0,0,251.9
16432,30.0,1.0,0,287.0
16433,25.0,0.0,0,242.0
16434,6.0,0.0,0,150.0
16435,1.0,0.0,0,391.0
16436,19.0,1.0,0,383.0
16437,7.0,0.0,0,330.52
16438,6.0,0.0,0,396.0
16439,1.0,0.0,0,704.0
16440,3.0,0.04693357754056606,0,349.43
16441,8.0,0.0,0,284.0
16442,1.0,0.0,0,655.4
16443,1.0,0.0,0,560.91
16444,22.0,0.0,0,370.0
16445,8.0,0.0,0,128.0
16446,33.0,0.0,0,160.37
16447,4.0,0.0,0,208.07
16448,4.0,0.0,0,132.0
16449,3.0,0.0,0,894.0
16450,5.0,0.0,0,229.0
16451,2.0,0.0,0,272.0
16452,30.0,0.4019607843137255,0,102.0
16453,5.0,0.9986254873909506,0,356.49
16454,20.0,0.0,0,297.78
16455,13.0,1.0,0,284.0
16456,38.0,0.0,0,227.06
16457,3.0,0.08401639344262295,0,488.0
16458,5.0,1.0,0,1151.0
16459,10.0,0.0,0,374.0
16460,1.0,1.0,0,170.0
16461,15.0,0.005872242910340877,0,279.28
16462,200.0,0.0,0,642.2
16463,2.0,0.0,0,276.0
16464,26.0,0.0,0,439.0
16465,1.0,0.0,0,565.0
16466,3.0,0.0,0,543.0
16467,90.0,1.0,0,609.0
16468,1.0,0.0,0,197.0
16469,27.0,0.0,0,201.0
16470,27.0,0.0,0,386.0
16471,13.0,0.0,0,508.0
16472,148.0,0.04052237625849981,0,1517.68
16473,2.0,0.0,0,597.0
16474,63.0,0.0,0,1343.98
16475,3.0,0.0,0,460.88
16476,4.0,0.0,0,209.0
16477,4.0,0.0,0,414.0
16478,40.0,0.09030837004405286,0,227.0
16479,24.0,0.0,0,140.0
16480,27.0,1.0,0,237.0
16481,40.0,0.025236742424242425,0,844.8
16482,6.0,1.0,0,1405.0
16483,32.0,1.0,0,169.0
16484,18.0,1.0,0,164.0
16485,30.0,0.0,0,415.0
16486,3.0,0.0,0,375.0
16487,56.0,0.33064516129032256,0,248.0
16488,18.0,1.0,0,310.0
16489,60.0,0.0,0,362.0
16490,124.0,0.0,0,411.48
16491,1.0,0.0,0,444.0
16492,5.0,0.0,0,414.0
16493,33.0,1.0,0,353.0
16494,1.0,0.0,0,324.0
16495,6.0,0.0,0,450.45
16496,1.0,0.5965405833095233,0,454.99
16497,1.0,0.0,0,704.0
16498,1.0,0.04022447217643827,0,509.64
16499,8.0,0.0,0,404.0
16500,1.0,0.0,0,297.0
16501,1.0,0.0,0,371.0
16502,46.0,0.0,0,459.0
16503,1.0,0.0,0,593.0
16504,1.0,0.0,0,298.31
16505,50.0,0.0,0,443.0
16506,6.0,0.0,0,260.0
16507,33.0,0.0,0,200.0
16508,1.0,0.19386442729611136,0,528.72
16509,25.0,1.0,0,172.0
16510,1.0,0.0,0,282.76
16511,11.0,0.0,0,303.0
16512,1.0,0.0,0,2418.0
16513,12.0,0.0,0,223.0
16514,3.0,0.0,0,447.0
16515,22.0,0.6404648837790553,0,320.08
16516,32.0,0.0,0,420.0
16517,1.0,0.4193181818181818,0,704.0
16518,1.0,0.0,0,242.0
16519,35.0,0.9986225895316804,0,174.24
